,day,id,Date,Value,MA_6,MA_12,MA_24,MA_38,MA_57,MA_137,bias_6,bias_12,bias_24,bias_38,bias_57,bias_137,MACD,PSY,RSI_6,RSI_12,RSI_24,UB_6,LB_6,UB_12,LB_12,UB_24,LB_24,UB_38,LB_38,UB_57,LB_57,UB_137,LB_137,pred,avg5,avg15,da15,xiao15
124,2017-01-13,124,1/13/17,826.29,852.8516666666666,930.3675,922.4383333333334,869.0710526315788,827.3307017543859,,-3.114453275383951,-11.186708478101394,-10.423280327682258,-4.922618524922246,-0.1257902979037423,,-93.01935897435905,0.5,31.299045599151626,34.76529868652578,52.05145950221211,978.2718216126136,727.4315117207195,1138.0124378802034,722.7225621197965,1083.5035587563855,761.3731079102813,1059.6180434048388,678.5240618583189,1023.2816192187795,631.3797842899924,,,0.18106385120951168,0.17407173212257415,0.19310794509110304,10.0,4.0
125,2017-01-14,125,1/14/17,817.91,837.8133333333334,913.8624999999998,922.1758333333333,870.6215789473683,828.5656140350877,,-2.3756286205360087,-10.499664883940406,-11.306502465636077,-6.054476505291737,-1.2860314083268862,,-108.30485754985777,0.4166666666666667,25.701513437819784,32.08444894710182,49.599460861604186,952.6000243156307,723.0266423510361,1123.2946991611016,704.4303008388982,1083.9283294948814,760.4233371717853,1058.42789041638,682.8152674783566,1023.3524471196356,633.7787809505398,,,-0.010819367582737209,0.06863641568065594,0.11100761798244906,14.0,0.0
126,2017-01-15,126,1/15/17,819.55,822.6566666666666,897.7066666666668,921.5333333333333,871.9328947368422,829.8036842105264,,-0.37763830192425557,-8.706258911596978,-11.06670042682486,-6.007675023277093,-1.2356759081253994,,-118.78242165242146,0.5,25.416306228373685,32.434538370934135,49.00813049966551,912.7378954919078,732.5754378414255,1103.5054183782877,691.907914955046,1084.846608990262,758.2200576764046,1057.5277842813416,686.3380051923426,1023.4245924539862,636.1827759670666,,,-0.003495851462576037,0.07792821117968003,0.11864074684815495,14.0,0.0
127,2017-01-16,127,1/16/17,830.5,810.065,873.0183333333334,918.5829166666666,873.5244736842105,831.5833333333334,,2.5226370723336946,-4.870268092880839,-9.589000085729872,-4.925388467108294,-0.13027357450646812,,-140.2668376068375,0.5,30.27106074058601,17.04267343033864,45.09578490989432,852.9514001753337,767.1785998246664,1022.2079478471749,723.828718819492,1085.9298435273324,751.2359898060008,1056.548536771914,690.500410596507,1023.2894799049368,639.87718676173,,,0.016149784984842104,0.05577899995042055,0.09704406120605033,14.0,0.0
128,2017-01-17,128,1/17/17,903.84,829.835,865.4491666666668,919.0925000000001,877.0707894736843,834.4835087719298,,8.9180379232016,4.4359431855712605,-1.65951740439619,3.0521151596417346,8.311307593140928,,-131.5801566951567,0.5833333333333334,91.1932212807334,38.376289319444105,50.77841567269626,910.4844307481386,749.1855692518615,995.7238103889599,735.1745229443736,1086.1708717431634,752.0141282568368,1056.976831761021,697.1647471863475,1025.4584749507912,643.5085425930683,,,0.04751166738346067,0.07086305128220119,0.10406578558292931,14.0,0.0
129,2017-01-18,129,1/18/17,906.6,850.7816666666666,857.695,919.6758333333332,880.4813157894737,837.4594736842105,,6.560829354965734,5.701910352747768,-1.4217872058179786,2.966409819509607,8.255984735789266,,-118.13091168091172,0.5833333333333334,94.11682111766358,38.02414476563104,50.88906952523688,935.6251662801631,765.9381670531702,961.5017783738824,753.8882216261177,1086.465647214432,752.8860194522343,1057.4842962603961,703.4783353185513,1027.5322452527048,647.386702115716,,,-0.02217473331021502,0.018028736091707322,0.03298674983760281,14.0,0.0
130,2017-01-19,130,1/19/17,895.798875,862.3664791666666,857.6090729166666,919.6120364583334,883.6076019736843,840.1641907894737,,3.8768199647138593,4.453054811261801,-2.589479097081431,1.3797157243876639,6.621882344003294,,-91.37238319088321,0.5833333333333334,82.21848061749607,49.826100265245046,49.903509986704556,950.0909765861963,774.6419817471369,961.2761069744944,753.9420388588388,1086.4386930574497,752.785379859217,1057.2670560023648,709.9481479450036,1029.0690106270588,651.2593709518885,,,-0.002852526760390092,0.023979843963009496,0.02896222799736651,14.0,0.0
131,2017-01-20,131,1/20/17,893.6210875,874.98499375,856.3991635416666,918.0808317708332,886.6505253289473,842.9040344298246,,2.1298758130844915,4.34632885492333,-2.664225569730522,0.7861679401212395,6.016942735893128,,-69.51167268518552,0.5,87.23413855734911,47.47355616166328,47.590389816469646,953.290011979083,796.6799755209169,957.8070212209935,754.9913058623396,1085.169739276278,750.9919242653885,1056.7224308736015,716.578619784293,1030.2673148439665,655.5407540156828,,,0.002975329292722212,0.04658776400878544,0.0462602713351848,14.0,0.0
132,2017-01-21,132,1/21/17,895.64,887.6666604166667,855.1616635416667,916.6349984375,889.8281569078947,845.7110519736843,,0.8982357836432275,4.733413363116811,-2.290442594193786,0.6531421878468222,5.903783320531711,,-50.452028436609396,0.5,87.281539317472,47.412962521143804,47.73065511833898,944.6104051778224,830.722915655511,954.0195416564666,756.3037854268669,1083.8815883805444,749.3884084944557,1055.7841547829769,723.8721590328125,1031.3174654329787,660.10463851439,,,0.003329021359113319,0.06007256362556214,0.055922686765900766,14.0,0.0
133,2017-01-22,133,1/22/17,918.603625,902.3505979166666,856.2077989583335,914.7693161458334,893.5611470394738,848.9555015350876,,1.80118760056879,7.28746294037237,0.41915582283865216,2.802547765588997,8.203978104738601,,-29.881525213674934,0.5833333333333334,88.62112264923864,52.05439161827694,47.03256044427452,921.2946877748146,883.4065080585186,957.6475205563988,754.7680773602681,1080.8342156923968,748.70441659927,1055.398471834696,731.7238222442516,1033.047189113708,664.863813956467,,,0.020152036711640203,0.04986679890245577,0.0477757821410463,14.0,0.0
134,2017-01-23,134,1/23/17,922.0736125,905.3895333333334,867.6122666666666,913.5161333333334,897.4083473684209,852.3610035087719,,1.8427514956177542,6.277152585978498,0.9367627844120416,2.748499632737763,8.17876565261126,,4.613741435185119,0.6666666666666666,70.63025501263675,86.36407690726175,47.986049979982795,930.3689871396996,880.4100795269671,964.9137517758368,770.3107815574965,1078.855974904016,748.1762917626507,1054.63821159725,740.1784831395919,1034.5112132193458,670.210793798198,,,0.009184619056965028,0.013329306919949628,0.015332965478145593,14.0,0.0
135,2017-01-24,135,1/24/17,919.97,907.6178666666666,879.1997666666666,911.92655,900.8628210526316,855.741003508772,,1.3609398610340373,4.637197924643074,0.8820282730007155,2.1209865143554545,7.505658397560896,,35.416062802706364,0.6666666666666666,65.35544348748888,87.38404694608232,47.43213516917383,935.349413361079,879.8863199722542,963.7313821126323,794.6681512207009,1076.2066757292066,747.6464242707934,1053.9956671140212,747.729974991242,1035.5789894640845,675.9030175534594,,,0.008486723743440129,0.010243814849758798,0.011924354976408837,14.0,0.0
136,2017-01-25,136,1/25/17,893.045625,907.1589916666667,884.7627354166667,907.5651177083333,903.6166532894736,858.5539092105264,742.9806775547445,-1.555776528294902,0.9361707101545756,-1.5998293042593037,-1.1698576217017949,4.0174199219697275,20.197691807967423,48.09514342948728,0.5833333333333334,47.692483694640984,69.92355223567444,42.832087663594834,935.9019437511234,878.4160395822099,962.6234232583419,806.9020475749916,1067.8475919445832,747.2826434720836,1052.1352770960361,755.098029482911,1035.5502398143306,681.5575786067222,982.6026818190362,503.3586732904528,-0.03207569440402216,0.008460150365022782,0.015628506311964413,14.0,0.0
137,2017-01-26,137,1/26/17,915.95625,910.8815187499999,892.93325625,903.3978781249999,906.9662914473685,861.593667982456,745.1288983576643,0.5571230885180383,2.578355502928437,1.3901263417913825,0.991211981901224,6.309538247285592,22.925879269862648,60.2394884793449,0.6666666666666666,63.89155769813553,76.9268985700048,43.194677390743486,936.861053400218,884.9019840997819,960.0124405212266,825.8540719787734,1056.976761827228,749.8189944227718,1050.4924072084207,763.4401756863161,1036.4265903332791,686.760745631633,985.6432459838582,504.6145507314705,0.02705262921147963,0.041157213248027465,0.04508952770566401,14.0,0.0
138,2017-01-27,138,1/27/17,915.05,914.11651875,900.8915895833333,899.299128125,910.1757651315789,864.6287557017545,747.3579494525547,0.10211840950828456,1.5715997996179576,1.75146081903135,0.5355267691308362,5.831548391809191,22.437983120441938,70.83186237535602,0.5833333333333334,62.24165828114125,76.33374198888964,43.291518015516864,935.3947004002696,892.8383370997303,950.3172872416197,851.4658919250468,1045.7053131572986,752.8929430927014,1048.6046946205743,771.7468356425837,1037.0015931026373,692.2559183008717,988.4734031313911,506.24249577371836,0.005515395884651534,0.006588760715015824,0.008909955573106509,14.0,0.0
139,2017-01-28,139,1/28/17,920.31225,914.4012895833333,908.3759437499999,890.6971385416667,912.7047717105262,867.223181140351,749.6162870437956,0.6464295800982611,1.314027119732389,3.324936185022652,0.8335092053059356,6.121730831715051,22.771111821671447,78.93966095085437,0.5833333333333334,51.38738670707128,75.56735124492886,33.4867838039298,936.0108738382081,892.7917053284585,931.4802396844149,885.271647815585,1001.1721406341236,780.2221364492099,1048.1612975511146,777.2482458699378,1038.3935020290223,696.0528602516796,991.3773304664744,507.8552436211168,0.015988039229406,0.01813604730508611,0.01923664385615874,11.0,3.0
140,2017-01-29,140,1/29/17,915.933,913.3778541666666,909.3836937499999,887.4164302083333,914.8353769736842,869.8828828947369,751.8579877737226,0.2797468563177121,0.7201917402975301,3.2134372117690058,0.11998038706666095,5.2938295500217984,21.8226067813829,72.90020007122494,0.5,45.08643786074123,55.66800215227535,42.084948605494546,933.7918639077452,892.9638444255879,932.6788039815979,886.088583518402,989.3502148998261,785.4826455168404,1047.792829084642,781.8779248627262,1039.2456219885273,700.5201438009464,994.053513494947,509.6624620524982,-0.0006950730776224312,0.011000448947531185,0.015282533947660338,14.0,0.0
141,2017-01-30,141,1/30/17,912.19,912.0811875,909.8495270833333,883.7722635416666,915.1216927631579,872.500777631579,754.0609804744525,0.011930133138504086,0.2572373614535453,3.2155044495796954,-0.3203609734466811,4.548903953548126,20.970322509733002,72.5852847756411,0.4166666666666667,43.93379414665717,52.596116692426605,41.18614743743234,931.4467504673447,892.7156245326554,933.1252915955151,886.5737625711515,974.6079885661704,792.9365385171627,1048.00633069976,782.2370548265558,1039.734832793623,705.266722469535,996.561454639662,511.5605063092431,0.016933598511166756,0.01897626952615372,0.025819518355489887,10.0,4.0
142,2017-01-31,142,1/31/17,964.706075,924.0245958333334,915.59179375,886.6004333333334,917.0452736842104,876.1863228070175,756.6565722627737,4.402640292272525,5.364211604479564,8.809565022770684,5.1972135600583105,10.102845694896708,27.49589580845858,67.42364950142448,0.5,89.93674028853928,73.065055740306,57.61203888666934,964.223475571938,883.8257160947287,953.2794085238285,877.9041789761715,983.1782268922253,790.0226397744415,1050.6460221024524,783.4445252659684,1042.0983607457606,710.2742848682745,1000.5139260487458,512.7992184768016,0.014705385384194539,0.030330274720555946,0.014219733176522389,9.0,5.0
143,2017-02-01,143,2/1/17,979.703875,934.6492000000002,922.7653593750001,889.5822614583334,919.3374809210526,880.100075,759.3767465328467,4.820490404314245,6.170421878814898,10.130779068585081,6.566293154769284,11.317326611976494,29.01420532997887,65.19438579059842,0.5833333333333334,88.9633379530804,76.53669435414507,57.95977251365538,993.8284399893184,875.4699600106819,972.9146142374243,872.6161045125759,993.1051725480629,786.0593503686039,1054.1982093126674,784.4767525294378,1045.0507047825527,715.1494452174471,1004.8180762735105,513.9354167921829,-0.026548494127231707,0.0036419912052047137,-0.040099846730424916,7.0,7.0
144,2017-02-02,144,2/2/17,983.42,946.0441999999999,930.0803593749998,892.6210114583332,921.603007236842,884.0374434210527,762.0909071167883,3.9507456416941227,5.7349496833632285,10.172176923476462,6.707551112327441,11.241894482925538,29.042347942526174,57.113459846865986,0.5833333333333334,90.40087691825879,76.77967130683913,58.08714466685355,1012.9358389342736,879.1525610657262,987.9742936061124,872.1864251438873,1002.7746449210855,782.4673779955809,1057.8304797413412,785.3755347323428,1047.9288789072161,720.1460079348892,1009.1650471800697,515.016767053507,0.007746069412148175,0.017249088648239923,-0.06654548074379116,4.0,10.0
145,2017-02-03,145,2/3/17,1013.027,961.4966583333334,937.9489739583332,897.0783864583333,923.7781914473685,888.3059872807017,765.0313231751825,5.359388534536337,8.004489383342726,12.92513734495734,9.66128117971666,14.040321072370176,32.416408232219496,49.62157147435907,0.5833333333333334,92.5456076468956,77.68423711425751,61.23547948422474,1041.4216513351148,881.5716653315518,1012.3499626384848,863.5479852781816,1017.6638494130976,776.4929235035689,1063.1832949020811,784.3730879926559,1052.7480956339505,723.863878927453,1014.3988744947045,515.6637718556605,-0.00858707773509368,0.0077078937786185416,-0.06444144491890198,4.0,10.0
146,2017-02-04,146,2/4/17,1030.999413,980.6743938333334,947.026124,907.3191953333334,926.4271233684209,892.8845734736842,768.1140926131386,5.131674639729544,8.867050957931127,13.63138995656635,11.287697325976593,15.468386802674043,34.22477505815843,44.53392569871792,0.5833333333333334,96.94579657113732,79.43323641373755,82.92774479888095,1063.295835820308,898.0529518463588,1037.7610342715723,856.2912137284277,1029.982022360393,784.6563683062737,1070.1043835556043,782.7498631812376,1058.446780215006,727.3223667323625,1020.1205719413656,516.1076132849116,-0.006670308260425026,-0.006236580042070093,-0.11106310398982987,3.0,11.0
147,2017-02-05,147,2/5/17,1034.07,1000.9877271666666,956.5344573333333,917.867112,928.2873865263158,897.5335208421053,771.2906619562044,3.304962881710248,8.105880773268058,12.660099319475334,11.39545953215269,15.21241000890865,34.07007902537224,41.18723383119651,0.6666666666666666,100.0,80.67109484518625,84.02729388183478,1059.0777802740865,942.8976740592466,1058.1575891137056,854.9113255529611,1038.6862562652097,797.0479677347903,1075.7118175293747,780.8629555232569,1063.8219208975609,731.2451207866497,1025.6616847784062,516.9196391340028,-0.010516583344445211,-0.03586891818999538,-0.13531349015396366,1.0,13.0
148,2017-02-06,148,2/6/17,1024.01375,1010.8723396666666,967.44846775,926.1056015833333,930.1785378421054,901.8670954035088,774.4044849489051,1.3000069165674142,5.846852223721465,10.57202852992967,10.087871128007354,13.543753311217223,32.232414700899376,34.2272524337605,0.6666666666666666,87.33791508266017,88.71643727999621,79.36487993107737,1058.585431333049,963.159248000284,1067.4361090546447,867.4608264453553,1047.822360161036,804.3888430056306,1080.672270688201,779.6848049960097,1068.2410532987033,735.4931375083142,1030.6366063492464,518.1723635485638,-0.012159657311253291,-0.07019126196672958,-0.14366250305077496,0.0,14.0
149,2017-02-07,149,2/7/17,1050.11,1022.6066938333333,978.6279469166666,935.7806015833334,932.5993273157893,906.6584989122807,777.733171080292,2.689529252304025,7.304313483847427,12.217543110342543,12.600338563660584,15.821999270929256,35.02188656057569,26.33364265313415,0.6666666666666666,88.89040791328867,88.92502897896841,82.7611374463752,1068.1050391919052,977.1083484747613,1083.3785850304644,873.8773088028688,1058.5106632471402,813.0505399195264,1087.824536129509,777.3741185020697,1074.118451727527,739.1985460970346,1036.3633426340707,519.1029995265133,-0.01201648354827628,-0.07503536094761484,-0.14602049218268248,0.0,14.0
150,2017-02-08,150,2/8/17,1052.84,1034.1766938333333,990.1104469166667,945.50101825,934.049853631579,911.480428736842,781.0102513722627,1.8046535256454348,6.335611676321696,11.3526035063051,12.717752259856974,15.508788428848487,34.80488868745611,23.648182801282076,0.75,88.76804512327936,89.5614050198971,82.81399756324882,1064.6777196015237,1003.675668065143,1094.6579816871963,885.5629121461369,1066.7524746938514,824.2495618061488,1092.7658739644662,775.3338332986918,1079.6826544720777,743.2782030016062,1042.12960631902,519.8908964255054,-0.0531725283034116,-0.10290172303840217,-0.17177343605548678,0.0,14.0
151,2017-02-09,151,2/9/17,976.103,1028.0226938333333,994.7596760833334,951.5678099166666,933.0007220526317,915.010481368421,783.7428280145986,-5.050442382719495,-1.875495813902544,2.5783963925263476,4.61974754451871,6.6767015105896474,24.54378721049277,14.405488120370308,0.6666666666666666,36.49080764657451,61.35704594564613,67.28183263412197,1083.59898220414,972.4464054625267,1090.3402953004716,899.1790568661951,1062.9730000522145,840.1626197811188,1090.010069607092,775.9913744981714,1079.9556413905175,750.0653213463245,1045.1380200298831,522.347635999314,-0.07082385889642671,-0.12303920955592068,-0.16907570736981,0.0,14.0
152,2017-02-10,152,2/10/17,999.1035,1022.7067083333333,1001.6905510833334,955.5371224166666,932.6239720526316,918.9114199649122,786.6634375036496,-2.307915665459795,-0.25826849225396276,4.55936002498248,7.128224229648764,8.726856396903845,27.005203543016442,9.84202597151041,0.75,38.74451942245111,65.73750298021143,62.84148799420256,1082.8319475614596,962.5814691052068,1083.3813878277247,919.9997143389421,1066.6324489950484,844.441795838285,1088.9076102568026,776.3403338484607,1081.0368055532053,756.7860343766189,1048.6809206331277,524.6459543741714,0.02107123254746001,-0.06667107791903243,-0.10837127727558497,0.0,14.0
153,2017-02-11,153,2/11/17,997.59,1016.6267083333333,1008.80721775,959.3283724166668,929.2247615263158,922.8010690877193,789.5220506423357,-1.8725367115863258,-1.111928776145983,3.988376522936303,7.3572338259033945,8.10455616249091,26.353659050863165,7.340986187322088,0.75,36.983840409323975,66.29687019943631,62.306779237831805,1078.5862546860906,954.667161980576,1068.352564148217,949.2618713517829,1069.6607740224463,848.9959708108872,1073.3043324254643,785.1451906271673,1081.5585046576298,764.0436335178088,1052.1403295189884,526.9037717656829,-0.0515950868196527,-0.10707714280495734,-0.14207695632847026,0.0,14.0
154,2017-02-12,154,2/12/17,1000.604625,1012.7251875000001,1011.7987635833333,963.6952786666667,929.380935868421,926.5186940877194,792.4047851313868,-1.196826409533732,-1.1063601761766029,3.829981027239209,7.6635625267078495,7.996161478989704,26.274429909467564,3.0137200142452656,0.75,41.20565211061906,58.446238695641036,64.48042045075854,1075.3960056607802,950.0543693392198,1064.9384161018584,958.6591110648084,1071.8064762157983,855.5840811175352,1073.7644769969233,784.9973947399186,1082.3889335116182,770.6484546638204,1055.5609699461143,529.2486003166593,-0.0007679204027380919,-0.09348511433212692,-0.12750150207268965,0.0,14.0
155,2017-02-13,155,2/13/17,999.877375,1004.3530833333334,1013.4798885833334,968.1226239791667,929.3869194210527,930.2288234736842,795.2954958978103,-0.44563096460848417,-1.3421592018315498,3.2800339785796204,7.5846188606633635,7.487249348631493,25.724008265787674,-2.255329166666627,0.6666666666666666,26.6843277251931,55.08811222675374,64.73991434223592,1055.393683819511,953.312482847156,1063.3657065691445,963.5940705975221,1072.907701746195,863.3375462121385,1073.7824421008536,784.9913967412517,1082.7452290357764,777.712417911592,1058.8061389782345,531.7848528173861,-0.06948873331545209,-0.08922640261184767,-0.11796377298262672,0.0,14.0
156,2017-02-14,156,2/14/17,1001.2,995.7464166666667,1014.9615552500001,972.5209573125,932.133498368421,933.9574199649123,798.1554229051095,0.5476879697533412,-1.3558696069636194,2.9489382693358936,7.409507517160474,7.199747932578547,25.43922790825039,-7.265511182335985,0.6666666666666666,25.713795260333725,54.53923450839429,64.6716675797079,1015.1565419107151,976.3362914226184,1061.9218499987865,968.0012605012138,1073.3959044017972,871.6460102232027,1077.9484957684258,786.3185009684161,1082.7293269472175,785.1855129826071,1062.0405622438568,534.2702835663622,-0.058212906984868744,-0.06932848245521077,-0.1070012826259816,1.0,13.0
157,2017-02-15,157,2/15/17,1012.325988,1001.7835813333335,1014.9031375833334,976.4260557708334,934.8752348947369,937.803665368421,801.0569264671533,1.0523636904325246,-0.25393059572857724,3.676666760067734,8.284608492595678,7.9464738072123655,26.373788747398052,-14.967312282051196,0.6666666666666666,94.4950787736231,49.802383744600775,63.469598127282154,1012.4146838714192,991.1524787952477,1061.8756761261654,967.9305990405014,1075.8347052528907,877.017406288776,1082.7404479767638,787.01002181271,1083.0418665949612,792.5654641418807,1065.5601377559756,536.553715178331,-0.05163992686628103,-0.053768697569115245,-0.08847356011373612,2.0,12.0
158,2017-02-16,158,2/16/17,1035.208125,1007.8010188333334,1015.2538635833333,981.1399937916666,938.1572908157896,941.5053868596492,804.1388835839416,2.7194957788784704,1.965445504067162,5.510745821234378,10.344836109499127,9.952437813754031,28.734991695242144,-22.157179152421904,0.6666666666666666,94.47902454348613,51.15448428760338,65.40018272439441,1036.5625957781708,979.039441888496,1062.8100680888194,967.6976590778471,1080.5205029003478,881.7594846829854,1089.2991925535798,787.0153890779993,1085.7078593438168,797.3029143754816,1069.6494252557789,538.6283419121044,0.024878195094124686,-0.0310641869003206,-0.08798274775546946,0.0,14.0
159,2017-02-17,159,2/17/17,1035.2,1014.0693521666667,1015.3480302500001,985.9412437916667,941.5559750263159,945.018193877193,807.2290295693431,2.0837478016849116,1.955188679994976,4.9961147805215385,9.945667327008028,9.542864540291207,28.24117593395762,-26.502140829059925,0.5833333333333334,98.1183191213063,50.31526510866187,65.77542303269263,1048.0660888586751,980.0726154746583,1063.0709981304635,967.6250623695366,1084.1134618043543,887.7690257789792,1095.5139573531776,787.5979926994543,1088.4073908992245,801.6289968551614,1073.5749366033563,540.8831225353299,0.0009637546483505803,-0.024805452702289718,-0.0657965490225708,0.0,14.0
160,2017-02-18,160,2/18/17,1056.637138,1023.4081043333334,1018.0666459166667,992.7575568333333,948.6985312894736,947.7432313859649,810.4919283868613,3.246899602022657,3.7886018796543968,6.434560052146853,11.377545463659143,11.489811059351,30.369853294288394,-26.753229103988744,0.6666666666666666,98.72115952793828,58.5582949130633,72.73792240046818,1068.593645321834,978.2225633448328,1071.338094317265,964.7951975160687,1086.6311839520733,898.8839297145933,1097.9733305909035,799.4237319880438,1093.632518105779,801.8539446661509,1078.033092832571,542.9507639411518,0.017261632565627485,0.007598165342794628,-0.0064790597626946935,0.0,14.0
161,2017-02-19,161,2/19/17,1052.779286,1032.2250895,1018.2890864166667,998.4585166666666,955.8527230263157,950.5707627192983,813.744477919708,1.9912513955610445,3.3870734787803136,5.440463316861892,10.14032398911895,10.752331892505689,29.37467651901873,-30.770486186609716,0.5833333333333334,93.62406305453209,50.79274699664535,70.0808735493975,1075.994504556559,988.455674443441,1072.163272928141,964.4148999051926,1089.43833033962,907.4787029937132,1097.9815824374377,813.7238636151939,1098.266757831735,802.8747676068614,1082.1591827727693,545.3297730666466,-0.026711339283135835,-0.01904379410688131,-0.04097894574770824,5.0,9.0
162,2017-02-20,162,2/20/17,1050.87,1040.5034228333334,1018.1249197500001,1004.1176833333334,961.7627230263158,953.3474293859649,816.9473246350366,0.9963039946988246,3.216214397152788,4.656059488113437,9.264995912224173,10.229489020267,28.633752545730662,-35.946425631053955,0.5,90.56645968706607,49.41206675154154,69.87514591959858,1073.5923189816779,1007.414526684989,1071.5498162816543,964.700023218346,1090.2076082781768,918.0277583884899,1100.39316045968,823.1322855929517,1102.5494406341481,804.1454181377818,1086.136412071354,547.7582371987191,-0.009437519887712426,-0.0034718829570044548,-0.011911511539697212,6.0,8.0
163,2017-02-21,163,2/21/17,1123.788429,1059.0804963333333,1030.4320388333333,1012.5958574583334,969.8121553684211,957.3203842807018,820.6449774014599,6.109821953165364,9.059926967368542,10.9809427643488,15.876917275086626,17.38895854018367,36.939658432862394,-21.14737978490055,0.5833333333333334,95.30515917073994,95.10375176550342,74.854225604899,1125.0524435220784,993.108549144588,1105.3391500429632,955.5249276237033,1104.1416288603812,921.0500860562855,1109.6447807798631,829.9795299569791,1112.3940614882774,802.2467070731261,1092.680729613276,548.6092251896437,-0.005899881936729809,0.00627831348046117,0.005489219107064729,14.0,0.0
164,2017-02-22,164,2/22/17,1123.223188,1073.7496735,1040.7753461666668,1021.2329486250001,977.8035550526315,960.7037735438596,824.356533518248,4.607546406858113,7.921771219600941,9.986971093355411,14.872070386320187,16.916704080034588,36.25453821615597,-11.24510281196578,0.5,93.70332532636728,93.92616037763155,75.55823781662137,1152.2030150402009,995.296331959799,1129.7602663212233,951.7904260121104,1113.8217323416418,928.6441649083583,1117.0665629756768,838.5405471295861,1121.686193777719,799.7213533100003,1098.9357177627542,549.777349273742,-0.06265817580470741,-0.05247774469270007,-0.049110734615609254,14.0,0.0
165,2017-02-23,165,2/23/17,1130.01,1089.5513401666667,1051.8103461666667,1030.3087819583334,985.6853971578947,964.206756,828.1109860729928,3.713332115872979,7.434767505219235,9.676828906782882,14.642055493390478,17.1958185283655,36.45634691536343,-1.308253323361896,0.5833333333333334,94.10803139468325,95.17742178615337,76.65645163178895,1168.9221130886558,1010.1805672446776,1149.8121340209154,953.808558312418,1120.9663898527754,939.6511740638913,1124.6016615528235,846.7691327629659,1131.080950231739,797.332561768261,1105.2455494021535,550.976422743832,-0.05248401109836236,-0.04293338515877848,-0.03920468870436653,14.0,0.0
166,2017-02-24,166,2/24/17,1174.86625,1109.2561921666666,1066.33214825,1039.0654559166667,992.8176668947367,967.9170410877193,832.179060890511,5.914779497888575,10.17826405479002,13.069512927222615,18.336557575034064,21.380882878114917,41.1795015297286,9.773338246438499,0.5833333333333334,95.16220354704146,96.24848112736395,76.21044664372279,1206.1695616234858,1012.3428227098473,1181.3848641063737,951.2794323936265,1142.9139685161124,935.216943317221,1141.92734264608,843.7079911433934,1143.873614142004,791.9604680334346,1113.1936658343113,551.1644559467106,-0.05050764924149927,-0.0419156136775828,-0.040855090253322124,14.0,0.0
167,2017-02-25,167,2/25/17,1150.605714,1125.5605968333332,1078.8928431666666,1046.186365875,999.2388698947367,971.3987202807018,836.0902704817519,2.225123839367609,6.646894664983453,9.980950959695084,15.148214172373903,18.448345666701453,37.61740264445675,16.64251224501413,0.5833333333333334,82.32936422332524,85.5608080499288,70.83295212122991,1208.8211124734496,1042.3000811932168,1195.1912754805535,962.5944108527797,1156.2941457206246,936.0785860293755,1154.0040639622453,844.4736758272281,1153.8200557555024,788.9773848059014,1119.8147716106055,552.3657693528982,-0.06773312261781698,-0.057762840360104914,-0.052586460228400245,14.0,0.0
168,2017-02-26,168,2/26/17,1150.37,1142.1439301666667,1091.3236765,1053.142615875,1005.9381100263157,974.7715272982457,839.8520223065692,0.7202305783066087,5.410523456191136,9.232119435620673,14.357930029105447,18.01432107772545,36.9729392138182,25.15863245868895,0.5,83.25023959220376,85.37457743304087,70.52538554603896,1182.6622854572995,1101.6255748760339,1203.189088162505,979.458264837495,1167.7039154307206,938.5813163192795,1164.3060725325915,847.5701475200399,1163.2033230896982,786.3397315067932,1126.4849071639392,553.2191374491991,0.0031410589611768234,0.01108022006316108,0.029194507081551753,13.0,1.0
169,2017-02-27,169,2/27/17,1190.75195,1153.3045169999998,1106.1925066666665,1060.547822125,1013.75734325,978.1580527368421,843.9015985839417,3.246968380684863,7.644188766758134,12.277063340162488,17.45926753857821,21.734104899339098,41.100805117334744,34.55178584757823,0.5,78.59574728267351,87.15667552285714,71.28613528035824,1204.923384655727,1101.6856493442726,1219.659369837783,992.72564349555,1186.6779492623434,934.4176949876568,1178.554192212069,848.9604942879309,1175.0189148223392,781.2971906513451,1134.5751618687705,553.2280352991129,0.0077473570051810395,0.025720254319354957,0.043184704969158313,14.0,0.0
170,2017-02-28,170,2/28/17,1187.565286,1164.0282,1118.8889367499999,1067.0714001666665,1021.4395876184211,981.1684963508771,847.9420751240875,2.0220374386118865,6.137905827318492,11.292017180341771,16.263878979756015,21.035814991690582,40.05264284429006,37.96883455555543,0.4166666666666667,76.87461897886352,84.56315744582422,69.4404486607775,1212.273938034628,1115.782461965372,1231.7909209304967,1005.986952569503,1202.6632490581515,931.4795512751815,1190.7709806017772,852.108194635065,1185.4903458133635,776.8466468883909,1142.226648845533,553.657501402642,-0.005978986727580776,0.01010694439386557,0.025539149298186185,14.0,0.0
171,2017-03-01,171,3/1/17,1190.89,1174.1748666666665,1131.8631034166667,1073.6055668333333,1028.6050185394736,984.2820051228069,851.9782065109489,1.423564224363424,5.215020827620717,10.924350319140437,15.777191296515019,20.990731701065194,39.779397043144414,41.21471140740742,0.5,76.18588600014094,84.79563565956319,69.45972226635672,1212.709561158417,1135.640172174916,1238.4024287283826,1025.3237781049509,1217.4242176033222,929.7869160633446,1203.02716065216,854.1828764267872,1195.8837620612762,772.6802481843378,1149.8034898766846,554.1529231452132,0.0064014563227922545,0.02585652246049613,0.03965706054198268,14.0,0.0
